fragment,number_of_rel,sum_difficulty,avg_difficulty
C<-X>1CNC1,3,8.11072906812014,2.7035763560400468
C<-N>CCCN,3,8.110632367645012,2.703544122548337
C<-X>CNC<=O>,3,8.106902217063723,2.7023007390212412
CCC<-CF3>C,3,7.818140463890116,2.6060468212967054
CCCC<-CF3>C,3,7.818140463890116,2.6060468212967054
CCCC<-CF3>,3,7.818140463890116,2.6060468212967054
CCC<-CF3>,3,7.818140463890116,2.6060468212967054
C<-OMe>CN(C)S(<=O>)<=O>,3,7.792766212997312,2.5975887376657707
C<-OMe>CNS(<=O>)<=O>C,3,7.792766212997312,2.5975887376657707
C<-O>CN(C<=O>)C,3,7.731448912377704,2.5771496374592346
Ccc(C<-O>)n,3,7.704578783453313,2.568192927817771
c<-X>cncC<-O>,3,7.704578783453313,2.568192927817771
cc(<-X>)(<-X>)(<-X>)<-OMe>cNc,3,7.7041319437530325,2.568043981251011
cc(c(<-X>)(<-X>)(<-X>)<-OMe>)Nc,3,7.7041319437530325,2.568043981251011
cc(<-X>)(<-X>)(<-X>)<-OMe>c(c)N,3,7.7041319437530325,2.568043981251011
cc(c(<-X>)(<-X>)(<-X>)<-OMe>)N,3,7.7041319437530325,2.568043981251011
cc(<-X>)(<-X>)(<-X>)<-OMe>cN,3,7.7041319437530325,2.568043981251011
ccc(<-X>)(<-X>)(<-X>)<-OMe>cN,3,7.7041319437530325,2.568043981251011
c(<-X>)(<-X>)(<-X>)<-OMe>cN,3,7.7041319437530325,2.568043981251011
c(<-X>)(<-X>)(<-X>)<-OMe>cNc,3,7.7041319437530325,2.568043981251011
nnCCN,3,7.676635335194412,2.558878445064804
ccc<-C#N>n,3,7.674174155082004,2.5580580516940015
cccc<-C#N>n,3,7.674174155082004,2.5580580516940015
c<-X>nc,3,7.664348683206905,2.5547828944023014
cc<-X>ncc,3,7.664348683206905,2.5547828944023014
ccc(c)C<-C(=O)O>,3,7.602937741565375,2.534312580521792
cc(c)C<-C(=O)O>,3,7.602937741565375,2.534312580521792
cccC<-C(=O)O>,3,7.602937741565375,2.534312580521792
ccccC<-C(=O)O>,3,7.602937741565375,2.534312580521792
c<=O>nCCN,3,7.575354827135701,2.5251182757119004
CC(n)CN,3,7.575354827135701,2.5251182757119004
C#CccN<-SO2CH3>,3,7.567009276917751,2.52233642563925
C<-O>C(C)N,3,7.500424694420439,2.500141564806813
CC<-cPropyl>C,3,7.4755262378422636,2.4918420792807545
CC<-cPropyl>(C)N,3,7.4755262378422636,2.4918420792807545
CNC<-cPropyl>(C)C,3,7.4755262378422636,2.4918420792807545
C<-OMe>CNc,3,7.326894590075323,2.4422981966917745
C<-OMe>CNcn,3,7.326894590075323,2.4422981966917745
ccCCC<-O>,3,7.307954575448213,2.4359848584827377
Cc[nH]n,3,7.254800581956885,2.418266860652295
nc-cs,3,7.107526310302873,2.3691754367676245
cc(n)-cs,3,7.107526310302873,2.3691754367676245
NCcs,3,7.107526310302873,2.3691754367676245
CNCcs,3,7.107526310302873,2.3691754367676245
csc-cn,3,7.107526310302873,2.3691754367676245
c<-C(=O)N>cc-cs,3,7.107526310302873,2.3691754367676245
cscCN,3,7.107526310302873,2.3691754367676245
cnc-cs,3,7.107526310302873,2.3691754367676245
ccc(C)s,3,7.107526310302873,2.3691754367676245
cc(s)CN,3,7.107526310302873,2.3691754367676245
cc(s)-cn,3,7.107526310302873,2.3691754367676245
C<-C(=O)N>CCCN,3,7.089643494952066,2.363214498317355
CCCC<-C(=O)N>,3,7.089643494952066,2.363214498317355
CC(<-CF3>)<-O>C,3,6.8715516844617905,2.2905172281539303
C1CCC(<-X>)<-X>1,3,6.75790794123802,2.2526359804126734
CCC(C)C<-N>,3,6.6969296951714785,2.232309898390493
CC<-C#N>CNS(<=O>)<=O>,3,6.626002550879392,2.2086675169597974
c<=O>cc<-N>,3,6.600854131940806,2.2002847106469354
c<=O>n-c(c)c<-X>,3,6.600854131940806,2.2002847106469354
ccc(c<-X>)-n,3,6.600854131940806,2.2002847106469354
c<=O>c(c<-N>)c,3,6.600854131940806,2.2002847106469354
ccc(c<=O>)c<-N>,3,6.600854131940806,2.2002847106469354
c<-X>c-nc<=O>,3,6.600854131940806,2.2002847106469354
c<=O>c(c<-N>)cn,3,6.600854131940806,2.2002847106469354
cc<-X>c-nc<=O>,3,6.600854131940806,2.2002847106469354
c<-X>c-nc<=O>c,3,6.600854131940806,2.2002847106469354
c<-X>c-n(c)c<=O>,3,6.600854131940806,2.2002847106469354
C<-OMe>CCCN,3,6.60036977478889,2.200123258262963
C(<-OEt>)<=O>C,3,6.5212424269152365,2.1737474756384123
CCCCC<-N>,3,6.330341352266976,2.110113784088992
C<-OMe>CCNS(<=O>)<=O>,3,6.265005145871245,2.0883350486237484
C<-C#N>CCC<=O>N,3,6.253598899036166,2.0845329663453884
Ccon,3,6.246603446723778,2.082201148907926
cnocC,3,6.246603446723778,2.082201148907926
CCC<-C#N>CN,3,6.239987809759011,2.079995936586337
C<=O>cnCC<-O>,3,6.200189072593332,2.066729690864444
cnCC<-O>C<-O>,3,6.200189072593332,2.066729690864444
C<-O>C<-O>Cn,3,6.200189072593332,2.066729690864444
