SMILES,pKa
NS(=O)(=O)c1nccs1,8.25
O=C1CC(=O)NC(=S)N1,4.15
O=C1CC(=O)NC(=S)[N-]1,10.72
Nc1ccc(O)c(N)c1,10.4
Nc1cccc(N)c1O,10.5
COCc1nc(C)c[nH]1,7.03
NC(=O)c1ccncc1,10.52
NC(=O)c1ccccn1,12.12
NC(=O)C1CCCCN1,8.9
CC(=O)n1ccnc1C,5.03
NC(=O)c1cccnc1,13.5
Cc1cc(=O)n(C)cn1,2.1
O/N=C/c1ccncc1,9.91
O/N=C/c1ccccn1,10.14
O/N=C/c1cccnc1,10.26
NCCN1CCOCC1,9.45
N#CCN1CCOCC1,2.0
COc1cnccc1N,9.03
OCCN1CCNCC1,9.33
COc1ccc(N)cn1,4.24
Cc1nc(CO)[nH]c1C,7.88
COc1nccc(C)n1,2.1
COc1cc(C)ncn1,3.65
Cc1cc(N)cc[n+]1[O-],4.1
Nc1cc([NH3+])ccc1O,3.05
Nc1cccc([NH3+])c1O,2.7
CNc1cccc[n+]1O,2.61
CNc1ccc[n+](O)c1,-2.42
CO[n+]1ccccc1N,12.4
CNc1cc[n+](O)cc1,3.85
[NH3+]CCN1CCOCC1,4.84
OCCN1CC[NH2+]CC1,5.47
CC1(C)NC(=S)NC1=O,8.71
Cc1cc([O-])[nH+]c([S-])n1,7.73
Nc1nc(N)nc(N)n1,5.06
O=[N+]([O-])Nc1nnn[nH]1,1.77
O=[N+]([O-])[N-]c1nnn[nH]1,6.1
NCCc1ccccc1,9.89
Cc1cccc(CN)c1,9.37
Cc1ccc(CN)cc1,9.51
Cc1ccccc1CN,9.23
Cc1cc(C)cc(N)c1,4.81
Cc1ccc(N)cc1C,4.94
CCc1ccc(N)cc1,5.16
CCc1ccccc1N,4.37
Cc1cccc(N)c1C,4.56
Cc1ccc(C)c(N)c1,4.47
Cc1cccc(C)c1N,3.84
CC(N)c1ccccc1,9.36
CCc1cncc(C)c1,5.2
CC(C)c1ccncc1,6.02
CC(C)c1ccccn1,5.83
CCNc1ccccc1,5.29
CCc1c(C)c[nH]c1C,3.19
C=Cc1ccc(C)nc1,5.67
Cc1[nH]c(C)c(C)c1C,3.77
CC1CCCC(C)(C)N1,11.27
CNc1cccc(C)c1,4.94
CNc1ccc(C)cc1,5.36
C/N=C1/CCCCC1C,9.47
CNc1ccccc1C,4.59
CNCc1ccccc1,9.64
C=CCN1CCCCC1,9.66
CCN1CCCC=C1C,11.57
CCN1CCCCC1C,10.68
C[C@H]1CCC[C@@H](C)N1C,10.21
Cc1ccc(N)c(C)c1,4.75
CC(C)c1cccnc1,5.72
CCCc1ccccn1,5.97
Cc1cc(C)nc(C)c1,7.35
CC1CCNC(C)(C)C1,11.1
CCCCN1CCCC1,10.36
CN(C)c1ccccc1,5.1
CN(C)C1CCCCC1,10.48
CCCC1CCCN1C,9.78
CC(C)N1CCCCC1,10.96
Nc1cc(Br)cc(Br)c1,2.49
Nc1ccc(Cl)cc1Cl,2.07
Nc1ccc(Br)cc1Br,2.3
Nc1c(Br)cccc1Br,0.36
CSc1ccc(N)cc1,4.4
NCc1ccc(Cl)cc1,9.24
Cc1ccc(N)cc1Cl,4.05
Cc1cc(Br)ccc1N,3.58
Cc1ccc(N)cc1Br,4.02
CSCc1ccccn1,5.4
NC(=S)c1ccccc1,-3.2
CSc1cccc(N)c1,4.05
OC(O)c1ccncc1,12.2
Cc1c[nH]cc1C(=O)O,5.65
O=Cc1ccncc1O,6.77
NCc1ccc(C=O)o1,8.1
Nc1ccc(O)cc1O,9.3
Nc1cc(O)ccc1O,10.05
O=C(O)Cn1cccc1,3.3
Cc1ccc(C(=O)O)[nH]1,5.0
OC(O)c1ccccn1,12.8
Cc1cc[nH]c1C(=O)O,5.1
Cc1c[nH]c(C(=O)O)c1,4.6
Cn1cccc1C(=O)O,4.51
Nc1c(O)cccc1O,9.3
CC1(C)CCC(=O)N1O,8.7
OC(O)c1cccnc1,13.1
Cc1cc(C(=O)O)c[nH]1,5.35
Cc1[nH]ccc1C(=O)O,5.8
O=Nc1ccc(O)cc1,6.2
ONc1ccc(O)cc1,9.83
OCCN1CCOCC1,7.18
O=Cc1ncccc1O,3.4
O=C1C=CC(=NO)C=C1,6.36
O=C(O)c1cc[nH+]cc1,1.71
O=C([O-])c1ccncc1,4.9
Nc1ccc(O)cc1[O-],11.3
Nc1cc([O-])ccc1O,11.25
O=C(O)c1cccc[nH+]1,-0.84
O=C(O)C1CCCC[NH2+]1,2.5
O=C([O-])c1ccccn1,5.32
O=C([O-])C1CCCCN1,10.63
NC1(C(=O)[O-])CCCC1,10.06
Nc1c([O-])cccc1O,11.6
O=C([O-])c1cccnc1,4.83
O=C(O)c1ccc[nH+]c1,-2.4
CO[n+]1ccc(O)cc1,2.57
CO[n+]1ccccc1O,-1.3
COc1cccc[n+]1O,1.23
COc1cccc([O-])n1,9.77
COc1cc[n+](O)cc1,2.05
O=C(O)c1cnc(Cl)s1,3.0
O=C(O)c1csc(Cl)n1,3.3
O=C(O)c1cnc(Br)s1,2.96
O=C(O)c1csc(Br)n1,3.28
CC1(C)SC(=O)NC1=O,6.64
Cc1ncsc1C(=O)O,3.54
Cc1ncc(C(=O)O)s1,3.26
COC(=O)[C@@H]1CSCN1,3.92
Cc1cnc(C(=O)O)s1,3.03
CN1CSC[C@H]1C(=O)[O-],6.6
Cc1nc(C(=O)[O-])cs1,3.9
C[NH+]1CSC[C@H]1C(=O)O,1.51
OCCc1ccncc1,5.68
Nc1ccc(C=O)cc1,1.74
N#Cc1cccc(O)c1,8.63
NCc1ccc(O)cc1,9.14
N#Cc1ccc(O)cc1,7.89
NCc1ccccc1O,8.89
NC[C@H]1CCCC[C@@H]1O,10.18
CC(=O)c1ccncc1,3.6
COc1ccc(N)cc1,5.35
NCc1cccc(O)c1,9.06
OCCc1ccccn1,5.37
CN[C@H]1CCCC[C@@H]1O,10.16
N[C@H]1CCCCC[C@@H]1O,9.35
CC1CC[C@H](O)[C@@H](N)C1,9.5
CC(=O)c1ccccn1,-0.46
CCN(CC)CC1CO1,8.55
OCCc1cccnc1,5.38
CC(=O)c1cccnc1,3.32
O/N=C\c1ccccc1,11.33
O/N=C/c1ccccc1,10.75
CC1CCN(O)C1(C)C,5.9
NOCc1ccccc1,4.34
C=CCN1CCOCC1,7.05
C#CCN1CCOCC1,5.54
COc1ccccc1N,4.51
C[C@]1(O)CCCC[C@@H]1N,9.49
Cc1cccc(C=O)n1,4.55
Cc1cccc(CO)n1,5.2
CNc1ccc(O)cc1,6.0
N#Cc1ccccc1O,7.32
COc1cccc(N)c1,4.23
CC(=O)[n+]1ccccc1,5.32
CC1(C)SC(=S)NC1=O,5.38
ClCCN1CCOCC1,6.27
ONc1ccc(Cl)cc1,2.58
O=C1CCCC(=O)N1O,7.6
O=C1CCC(C(=O)O)N1,3.25
O=C1CC[C@@H](C(=O)O)N1,3.4
CC1(C)OC(=O)NC1=O,6.15
O=C(O)[C@@H]1C[C@@H](O)C[NH2+]1,1.92
O=C([O-])[C@@H]1C[C@@H](O)CN1,9.64
CC(C)n1nnnc1N,1.91
CCCn1nnnc1N,1.8
Cc1nc(N)nc(N)n1,4.59
N#Cc1nn[nH]c1C#N,1.47
Nc1ncnc(N)c1N,5.78
Cn1ccnc1N=[N+]=[N-],4.05
Nc1nc[nH+]c(N)c1N,1.47
Cn1cc[nH+]c1N=[N+]=[N-],0.5
Nc1nc(N)nc([S-])n1,7.8
O=[N+]([O-])Nc1nc[nH]n1,3.95
O=[N+]([O-])[N-]c1nc[nH]n1,10.8
CC(=O)Nc1nnn[nH]1,4.53
Cn1cnc(/N=N/O)n1,5.48
Cn1ncnc1/N=N/O,4.45
Nc1nc(N)nc([O-])n1,9.4
Nc1nc(N)[nH+]c(O)n1,4.5
Nc1ccc(N)c(N)c1,6.1
CCc1n[nH]c(CC)n1,10.22
Cc1nnc(C)c(C)n1,2.85
CNc1cnccc1N,9.14
C1CNCCNCCN1,10.64
CN(C)c1ncccn1,3.96
Cc1cc(C)nc(N)n1,4.93
CN(C)c1ccncn1,6.35
Cc1cc(N)nc(C)n1,6.85
CN1CCC(NN)CC1,8.85
Nc1ccc([NH3+])c(N)c1,3.69
C1CNCC[NH2+]CCN1,6.97
C[NH+]1CCC(NN)CC1,5.7
CNc1ccnc([S-])n1,11.1
CNc1cc[nH+]c(S)n1,3.09
Cc1nc([N+](=O)[O-])c[nH]1,9.75
O=[N+]([O-])c1[nH]cnc1Cl,-1.3
Nc1ncc([N+](=O)[O-])s1,0.61
C[n+]1ccc(N)nc1[O-],4.52
Cc1c[nH+]c([O-])nc1N,4.69
CNc1cc[nH+]c([O-])n1,4.55
C[n+]1c(N)ccnc1[O-],7.38
Cc1nc(N)cc(O)[nH+]1,1.7
Cc1cnc([O-])nc1N,12.4
Cc1nnc(/C=N/O)s1,8.4
O=C(O)CCCOC(=O)CCCBr,4.6
CC(C)(C)C(=O)CC(=O)C(C)(C)C,11.77
C[Si](C)(CCCCl)CCCC(=O)O,4.98
CC(C[Si](C)(C)CCCCl)C(=O)O,5.05
CCCCCP(=O)(O)CCCCC,3.23
CC(C)CCP(=O)(O)CCC(C)C,3.26
CC(C)CC(=O)CC(=O)C(F)(F)F,6.52
CCC(C)NC(C#N)=C(C#N)C#N,6.35
NC(=O)CNCCCNCC(N)=O,7.27
CCN(CC)CCCN(CC)CC,10.18
CCN(CC)CCC[NH+](CC)CC,8.2
CCC(CC(C)(C)[N+](=O)[O-])[N+](=O)[O-],9.73
CCCCCCC([N+](=O)[O-])[N+](=O)[O-],5.5
C=C(C)C(=O)NCCN(CC)CC,9.37
C=CC(=O)NC(C)(C)CCN(C)C,9.39
CCN(CC)CCOCCN(C)C,10.2
CC[NH+](CC)CCOCCN(C)C,8.4
C[Si](C)(CCN)O[Si](C)(C)CCN,10.74
NC(=O)CN(CC(=O)O)CC(=O)O,2.29
CCCCCCCCCCCCN,10.63
CCCCCCNCCCCCC,11.01
CCCCN(CCCC)CCCC,10.8
C#CC(CC)(CC)N(CC)C(C)C,8.2
C=C(C)C(=O)OCCNCCCC,9.12
C=C(C)C(=O)OCCNCC(C)C,8.91
C=C(C)C(=O)OCCN(CC)CC,8.66
C=CCN(C)CCOC(=O)C(=C)C,7.39
CCC(O)CN(CCO)C(C)(C)C,9.4
CCCN(CC(C)O)CC(O)CC,9.0
CCC(O)CN(CC)CC(O)CC,9.2
CCCCCN(CCO)CC(C)O,8.9
CC(C)CN(CC(C)O)CC(C)O,8.8
CCCCN(CC(C)O)CC(C)O,9.3
CC(O)CN(CC(C)O)C(C)(C)C,9.36
[NH3+]CCCCCCCCCC(=O)O,4.57
[NH3+]CCCC#CC#CCCC(=O)O,4.12
NCCCCCCCCCC(=O)[O-],11.01
NCCCC#CC#CCCC(=O)[O-],9.94
CC(C)(C)C(=O)NC(O)C(Cl)(Cl)Cl,14.65
CN(C)CC(P(=O)([O-])[O-])P(=O)([O-])[O-],8.98
C[NH+](C)CC(P(=O)([O-])O)P(=O)([O-])O,5.75
CCOC(=O)C(=NO)C(=O)OCC,5.48
N#CC(C#N)=C(C#N)C(C#N)C#N,1.9
NCC(=O)N[C@@H](CC(N)=O)C(=O)O,2.93
NC(=O)C[C@H](N)C(=O)NCC(=O)O,7.21
COC(=O)C(N)CCONC(N)=O,6.95
NNC(=O)CC([NH2+]CCO)C(=O)[O-],2.13
CC(C)(C(N)=O)S(=O)(=O)NC(N)=O,5.15
CCN(CC)CC(=N\O)/C(C)=N/O,10.7
CN(C)CCCN(C)C(=O)/C=N/[O-],9.83
CN(CCC[NH+](C)C)C(=O)/C=N/O,8.68
C[NH+](C)CCCCNC(=O)/C=N/O,8.81
CN(C)CCCCNC(=O)/C=N/[O-],10.13
CC[NH+](C)CCCNC(=O)/C=N/O,8.72
CCN(C)CCCNC(=O)/C=N/[O-],9.97
CCN(CC)CC(=N\[O-])/C(C)=N/O,11.9
CC[NH+](CC)CC(=N\O)/C(C)=N/O,8.5
N#CCCNC(CC(N)=O)C(=O)O,6.46
O=c1cc(O)c2ccc(O)cc2o1,4.6
O=c1ccc2ccc(O)c(O)c2o1,6.9
O=c1ccc2cc(O)c(O)cc2o1,7.63
O=c1ccc2ccccc2cc1O,10.0
COc1ccc2cc(O)ccc2c1,9.64
Cc1ccc([C@H]2C[C@@H]2C(=O)O)cc1,4.6
O=C(O)c1cccc2ccccc12,3.7
CCC1C(=O)c2ccccc2C1=O,6.5
O=C1CC(=O)CC2(CCCCC2)C1,5.2
COc1ccc2c(c1)CCC(=O)C2,13.27
O=c1cc(-c2ccc(O)cc2)ss1,8.27
O=[Se](O)c1ccc2ccccc2c1,4.67
O=C(O)[C@H]1C[C@@H]1c1ccc(Cl)cc1,4.53
O=C(O)[C@H]1C[C@@H]1c1cccc(Cl)c1,4.51
CCc1cccc2ccc(O)cc12,9.54
Oc1cccc(-c2ccccc2)c1,9.59
Oc1ccc(-c2ccccc2)cc1,9.47
Oc1ccccc1-c1ccccc1,9.99
Oc1ccc(-c2cc(=S)ss2)cc1,7.86
O=C1C(=O)C(c2ccccc2)C1=O,0.37
COc1ccc(-c2c(O)c2=O)cc1,2.33
O=C1C=C(O)C(=O)c2ccccc21,3.19
Cc1cccc2oc(=O)cc(O)c12,4.2
O=C(O)C1CCc2ccccc2O1,3.38
Cc1cc(=O)oc2cc(O)ccc12,7.8
Cc1cc(=O)oc2ccc(O)cc12,9.14
Cc1cc(=O)oc2cccc(O)c12,8.26
COCC1=C(C(=O)O)C2C=CC1C2,4.59
COC1=CC2CCC1(C(=O)O)CC2,4.45
CC1(C)[C@H](O)[C@]2(C(=O)O)CC[C@@H]1C2,5.05
CC1(C)[C@@H]2CC[C@](C(=O)O)(C2)[C@@H]1O,4.83
O=C1C=CC(=O)c2c(O)cccc21,8.7
Cn1nncc1Nc1ccccc1,1.73
Cc1cc(-n2nc(C)cc2C)[nH]n1,2.23
Cc1ncc2nc(C)c(C)nc2n1,3.76
Cc1cc(-n2[nH+]c(C)cc2C)[nH]n1,-2.4
FC(F)(F)c1ncnc2nc[nH]c12,7.35
FC(F)(F)c1nc2ncncc2[nH]1,1.0
Cc1nc2c(=O)[nH]c(=O)[nH]c2n1C,6.2
Cn1c(=O)c2cn[nH]c2n(C)c1=O,9.26
Cn1c(=O)c2[nH]cnc2n(C)c1=O,8.64
Cn1c(=O)[nH]c2ncn(C)c2c1=O,8.65
Cn1c(=O)[nH]c2c(ncn2C)c1=O,6.3
Cn1cnc2c1c(=O)[nH]c(=O)n2C,9.92
O=C(O)C1CCCCn2nnnc21,3.4
Cn1c(=O)c2[nH]c[nH+]c2n(C)c1=O,0.7
C[n+]1cnc2nc([O-])cnc2c1[O-],6.19
Cn1cnc2c1c(O)[nH+]c([O-])[n+]2C,0.3
Cn1cnc2c1c([O-])nc([O-])[n+]2C,10.0
COc1ccccc1-c1nnn[nH]1,4.8
COc1cccc(-c2nnn[nH]2)c1,3.91
COc1ccc(-c2nnn[nH]2)cc1,4.23
CC1=Nc2ccccc2N=C(C)C1,3.85
C1CCN(CCCN2CCCC2)C1,10.04
CN1C(=N)C(C)(C)c2ccccc21,9.25
CCCCn1cnc2ccccc21,5.31
Cc1nc(-c2ccccc2)[nH]c1C,7.0
N#Cc1ccc(N)c2ccccc12,1.2
CN1CCCC[C@H]1c1cccnc1,5.42
C1CCN(CCC[NH+]2CCCC2)C1,8.03
Cc1ccc(C2CCC[NH+]2C)cn1,3.78
Cc1ccc2c(c1)C(CC[NH3+])CN2,4.1
CC1CCN(c2cc[nH+]cc2)CC1,-0.56
NCC[n+]1ccc2ccccc2c1,6.85
C[n+]1ccccc1-c1ccccn1,0.31
S=C1NC(=S)C(c2ccccc2)N1,-3.16
Nc1ncc(Sc2ccccc2)s1,4.16
Clc1cccc(-c2ccccn2)n1,3.7
Clc1ccnc(-c2ccccn2)c1,3.8
c1ccc(CNc2nccs2)cc1,5.15
C[NH+]1CCCC1c1ccc(Cl)nc1,-1.3
Cc1nc2c(O)ccc(O)c2n1C,9.75
[O-][n+]1ccc(NO)c2ccccc21,9.52
O=[N+]([O-])c1cccc2cnccc12,3.46
Cc1nc2cc(C(=O)[O-])ccc2[nH]1,6.0
ONc1cc[n+](O)c2ccccc12,3.89
O=C([O-])Cc1nc2ccccc2[nH]1,4.1
O=C(O)Cc1[nH]c2ccccc2[nH+]1,-4.7
O=C(O)CC1[NH2+]Nc2ccccc21,2.9
C[n+]1c([O-])c([O-])nc2ccccc21,9.74
NS(=O)(=O)c1nc2ccccc2s1,7.8
O=C([O-])c1nc2cc(Cl)ccc2[nH]1,4.3
CCOc1ccc2[nH]c(C)nc2c1,6.22
N=C1C=C(N)C(=O)c2ccccc21,8.87
NC(=O)c1cncc2ccccc12,3.8
Cc1cc(O)nn1-c1ccccc1,12.14
Cc1n[nH]c(O)c1-c1ccccc1,11.4
Cc1c(O)n[nH]c1-c1ccccc1,7.6
Cc1cc(O)n(-c2ccccc2)n1,11.3
Cn1nc(-c2ccccc2)cc1O,10.9
Cc1nc2ccccc2n(C)c1=O,0.51
CCn1c(=O)n(C)c2ccccc21,-3.7
O=C(c1ccccc1)c1cc[nH]n1,11.97
O/N=C/c1ccnc2ccccc12,10.42
COc1ccc2nccc(N)c2c1,8.94
CN(C1=NCCO1)c1ccccc1,8.51
c1ccc(NC2=NCCCO2)cc1,9.33
COc1nc2ccccc2nc1C,1.38
N#Cc1c[nH+]c2ccccc2c1O,-2.08
CN1C(=S)NC(=O)C12CCCCC2,9.25
CN1C(=O)C2(CCCCC2)NC1=S,11.23
C[n+]1c([S-])nc([O-])c2ccccc21,9.23
Cc1cc(-c2c(C)noc2O)on1,3.2
CNc1nc(NC)c2cn[nH]c2n1,6.08
NC(=O)Nc1ncnc2nc[nH]c12,9.95
N/C(=N\O)c1ncnc2nc[nH]c12,9.4
Nc1cccc(-c2ccccc2)c1,4.28
Nc1ccc(-c2ccccc2)cc1,4.38
Nc1ccccc1-c1ccccc1,3.81
c1ccc(Nc2ccccc2)cc1,0.76
c1ccc(NC2CCCCC2)cc1,5.6
Cc1ccccc1NC1CCCC1,5.07
CN(c1ccccc1)C1CCCC1,6.71
CCNc1cccc2ccccc12,4.19
Cc1cc(C)c2cccc(C)c2n1,4.48
Cc1cc2cccc(C)c2nc1C,4.41
CN(C)c1ccc2ccccc2c1,4.57
CN(C)c1cccc2ccccc12,4.83
O=C1Cc2c1ccc(O)c2[N+](=O)[O-],3.98
Cc1[nH]c2ccccc2c1C(=O)O,5.89
O=C1/C(=N/O)C=Cc2ccccc21,7.52
O=C(O)Cn1ccc2ccccc21,3.4
Cc1c(C(=O)O)[nH]c2ccccc12,4.33
CCCCN(CC1CO1)CC1CO1,6.91
O=C1C=Cc2ccccc2/C1=N\O,7.77
CCOC(=O)C1CN2CCC1CC2,9.64
CC(=O)OCC1CN2CCC1CC2,10.29
COc1cc2c(cc1OC)NCC2,7.3
CC(=O)OCC1CC2CCN1CC2,9.88
O=C(O)Cc1c[nH]c2ccccc12,4.39
CCOC(=O)C1CC2CCN1CC2,8.8
C1CCC(NC2CCCCO2)OC1,8.1
Cc1nc(-c2ccccc2)oc1O,8.94
CC(N)Cc1ccc2c(c1)OCO2,9.67
O=C(O)c1ccc2ccccc2[nH+]1,1.79
O=C([O-])c1ccc2ccccc2n1,4.97
O=C([O-])c1nccc2ccccc12,4.97
C=CC1CN2CCC1C[C@H]2C(=O)[O-],10.6
O=C([O-])c1ccc2ncccc2c1,4.82
O=C([O-])c1cnc2ccccc2c1,4.68
O=C([O-])c1cccc2cccnc12,6.99
O=C(O)c1cccc2ccc[nH+]c12,1.9
O=C([O-])c1ccnc2ccccc12,4.76
Oc1onc(-c2ccccc2)c1Br,2.3
Oc1ccccc1CN1CCCC1,10.83
Cc1cnc2c(O)cccc2c1C,10.05
Cc1cc(C)c2cccc(O)c2n1,10.6
Cc1cc2cccc(O)c2nc1C,10.2
CN(C)C[C@H]1[C@@H]2C=C[C@@H](C2)[C@H]1CO,9.54
COc1ccc2c(c1)cc(C)n2C,0.25
COc1cccc2ccc(C)nc12,5.69
c1ccc(Oc2ccccn2)cc1,2.35
c1ccc(Oc2ccncc2)cc1,6.16
Cc1cc(N)c2ccccc2c1O,10.12
Oc1ccccc1-c1ccccn1,10.63
c1ccc(Oc2cccnc2)cc1,4.24
Oc1c(Cl)cc(Cl)c2cccnc12,7.51
Oc1c(I)cc(Cl)c2cccnc12,7.9
Oc1c(I)cc(I)c2cccnc12,8.0
Oc1c(Br)cc(Br)c2cccnc12,7.3
Cc1ccc(SC2CC(=O)N2)cc1,13.45
COc1cccc(C2NCCS2)c1,5.12
COc1ccc(C2NCCS2)cc1,5.45
COc1ccc(Cl)c2cccnc12,4.13
CN1[C@H]2CC[C@@H]1C[C@H](O)[C@H]2C(=O)[O-],9.7
CN1[C@H]2CC[C@@H]1[C@H](C(=O)[O-])[C@H](O)C2,11.11
N#Cc1ccccc1-c1nnn[nH]1,3.55
Cc1cccc(-n2nnnc2N)c1,1.08
Cc1ccccc1-n1nnnc1N,1.23
Nc1nnnn1Cc1ccccc1,1.44
N#Cc1cccc(-c2nnn[nH]2)c1,3.45
N#Cc1ccc(-c2nnn[nH]2)cc1,3.53
CCNc1ncnc2c1cnn2C,4.24
CN(C)c1ncnc2c1cnn2C,4.06
CNc1nc(C)nc2c1cnn2C,5.0
CC(C)Nc1ncnc2[nH]ncc12,4.62
Nc1nnnn1-c1cccc(Cl)c1,0.7
CNc1nc(SC)nc2[nH]ncc12,3.61
Nc1nccc(-c2csc(N)n2)n1,4.0
Nc1nnnn1-c1ccc(Cl)cc1,0.78
Nc1nccc(-c2csc(N)[nH+]2)n1,2.6
CNC(=O)c1ncnc2nc[nH]c12,8.9
COc1nc(N)c2cnn(C)c2n1,3.66
Nc1ncnc2c1cnn2CCO,4.29
Cc1cc(-c2ccccn2)nn1C,4.52
Nc1ccnc(-c2ccccn2)c1,8.1
Cn1cc/c(=N\N)c2ccccc21,10.6
Cn1/c(=N/N)ccc2ccccc21,9.17
Nc1cccc(-c2ccccn2)n1,5.8
Cc1cc(C)n(-c2ccccn2)n1,1.89
Cc1cc(NN)nc2ccccc12,8.35
C[n+]1c(NN)ccc2ccccc21,2.66
C[n+]1ccc(NN)c2ccccc21,2.61
Cc1cc(-c2cccc[nH+]2)nn1C,-1.6
Cc1cc(C)n(-c2cccc[nH+]2)n1,-2.4
Cc1cc(N[NH3+])nc2ccccc12,2.8
Clc1c(Cl)c(Cl)c2[nH]nnc2c1Cl,4.52
CNc1nnc(-c2ccccc2)s1,2.8
c1ccc(CSc2ncn[nH]2)cc1,9.5
c1ccc(CSc2cnn[nH]2)cc1,8.2
O=c1[nH]c(=O)n(-c2ccccc2)[nH]1,4.9
Cn1cnc2c(N=O)c(O)ccc21,6.76
Cc1nc2cc([N+](=O)[O-])ccc2[nH]1,5.16
[O-]c1nc(O)nn1-c1ccccc1,12.2
CC1=NS(=O)(=O)c2cccnc2N1,7.64
CC1=NS(=O)(=O)c2cnccc2N1,7.6
CC1=NS(=O)(=O)c2ncccc2N1,7.58
Nc1cc(N)c2cccnc2c1O,10.83
Cn1c(=O)n(C)c2c(N)cccc21,3.06
OC(c1ccncc1)n1cc[nH+]c1,7.24
N/N=C(\N)c1ncnc2nc[nH]c12,10.0
Nc1cnc2c(N)nc(N)nc2n1,6.3
O=[N+]([O-])c1n[nH]c(-n2cncn2)n1,2.0
COC(=O)C1=C(C(=O)OC)CC=C1,5.0
CC(=O)C(C(C)=O)c1ccccc1,9.32
C/C(=C\c1ccccc1)CC(=O)O,5.35
CC(C)(C)c1ccc(C(=O)O)cc1,4.36
CC(C)(C)c1ccccc1C(=O)O,3.53
Cc1cc(C)c(C)c(C(=O)O)c1C,3.43
CC(=O)C(C)C(=O)c1ccccc1,11.13
CCCCCOc1ccc(O)cc1,10.23
CC(C)c1cccc(=O)c(O)c1Br,6.68
CC(C)c1ccc(Br)c(O)c(=O)c1,6.28
C[Si](C)(CC(=O)O)c1ccccc1,5.27
O=C(O)CS/C=C/c1ccccc1,3.5
O=S(O)CCCCc1ccccc1,2.23
O=C(O)CSCCc1ccccc1,3.8
CCSC(=O)c1ccc(OC)cc1,-3.77
C[Si](C)(C)c1cccc(C(=O)O)c1,4.24
C[Si](C)(C)c1ccc(C(=O)O)cc1,4.27
CC(C)c1cc(O)c(=O)ccc1Br,6.53
CCc1cc(C(C)C)c(O)cc1C,10.91
CCc1c(O)ccc(C(C)C)c1C,10.85
CCCCc1cc(Cl)cc(Cl)c1O,8.1
Cc1ccc(S(=O)C(C)(C)C)cc1,-2.2
Cc1ccc(C(=O)C[S+](C)C)cc1,8.9
COc1ccccc1/C=C\C(=O)O,4.27
COc1ccccc1/C=C/C(=O)O,4.57
COc1ccccc1CCC(=O)O,4.8
CC(C)Oc1cccc(C(=O)O)c1,4.15
Cc1cccc(C)c1OCC(=O)O,3.36
Cc1ccccc1OC(C)C(=O)O,3.37
O=C(O)C(=O)/C=C/c1ccccc1,1.97
Cc1ccc(C(=O)C(=O)O)cc1C,1.36
Cc1ccc(C)c(C(=O)C(=O)O)c1,1.45
CCCOC(=O)c1ccc(O)cc1,8.3
COc1cccc(/C=C/C(=O)O)c1,4.38
COc1cccc(CCC(=O)O)c1,4.65
CCOc1ccc(C)c(C(=O)O)c1,3.86
CCOc1ccc(C(=O)O)c(C)c1,4.54
O=C(O)/C=C/C(=O)c1ccccc1,3.34
CC(C)Oc1ccccc1C(=O)O,4.24
CCCOc1ccccc1C(=O)O,4.24
CCOc1cccc(C)c1C(=O)O,3.51
C=CCOc1ccc(C(=O)O)cc1,4.45
CCCOc1ccc(C(=O)O)cc1,4.63
CC(C)Oc1ccc(C(=O)O)cc1,4.57
CCOc1cccc(C(=O)O)c1C,3.73
COc1ccc(/C=C\C(=O)O)cc1,4.03
COc1ccc(/C=C/C(=O)O)cc1,4.6
COc1ccc(CCC(=O)O)cc1,4.72
CC(=O)[C@H]1C[C@@H](CC(=O)O)C1(C)C,4.82
CC(O)[C@@H]1C[C@H](CC(=O)O)C1(C)C,4.83
CC1=C(C)/C(=C(\C)C(=O)O)CC1=O,3.1
CC1=C(C)C(C(C)C(=O)O)CC1=O,4.4
N#CC(C#N)=NNc1ccccc1,-0.82
CNCC(=O)NCCc1c[nH]cn1,8.31
NCCC(=O)NCCc1c[nH]cn1,9.21
C[NH2+]CC(=O)NCCc1c[nH]cn1,6.77
[NH3+]CCC(=O)NCCc1c[nH]cn1,6.84
NC(=O)c1c(CC(=O)O)n[nH]c1N,3.5
NC1=[NH+][C@H](C(=O)O)[C@@H]([C@H](O)C[NH3+])N1,2.4
NC[C@@H](O)[C@H]1NC(N)=[NH+][C@@H]1C(=O)[O-],9.3
NC[C@@H](O)[C@H]1NC(N)=N[C@@H]1C(=O)[O-],11.9
CC(=O)Nc1nnc(S(N)(=O)=O)s1,7.48
CN(C)C1CC(C)(C)NC(C)(C)C1,10.56
CCN(CC)[C@H]1CCC[C@@H]1N(C)C,9.91
CC[NH+](CC)[C@H]1CCC[C@@H]1N(C)C,5.76
CN(C)C1CC(C)(C)[NH2+]C(C)(C)C1,7.67
CN(C)c1ccc([N+](C)(C)C)cc1,2.64
CN(C)c1cccc([N+](C)(C)C)c1,2.6
FC(F)(F)c1cc(C(F)(F)F)[nH]n1,7.51
N#CC(C#N)Cc1ccc(Cl)cc1,11.49
O=C(O)CC[C@@H]1NC(=O)CNC1=O,4.36
Cn1c(C(=O)O)cc(=O)n(C)c1=O,0.8
O=[N+]([O-])Cc1ccc([N+](=O)[O-])cc1,5.89
O=[N+]([O-])Cc1cccc([N+](=O)[O-])c1,6.3
O=C(NO)c1ccc([N+](=O)[O-])cc1,8.02
