fragment,number_of_rel,sum_difficulty,avg_difficulty
c<=O>cn(c)C,1,6.954143148343902,6.954143148343902
c<=O>cncn,1,6.954143148343902,6.954143148343902
c<=O>c(n)cn,1,6.954143148343902,6.954143148343902
c<=O>nccn,1,6.954143148343902,6.954143148343902
nc<=O>cn,1,6.954143148343902,6.954143148343902
Cnc<=O>cn,1,6.954143148343902,6.954143148343902
Cncc<=O>n,1,6.954143148343902,6.954143148343902
cncc<=O>n,1,6.954143148343902,6.954143148343902
cc(n)c<=O>n,1,6.954143148343902,6.954143148343902
c<=O>nc<=O>cn,1,6.954143148343902,6.954143148343902
c<=O>c(c)nC,1,6.954143148343902,6.954143148343902
cc<=O>nc<=O>,1,6.954143148343902,6.954143148343902
ccc<=O>nc<=O>,1,6.954143148343902,6.954143148343902
cc<=O>n(c<=O>)C,1,6.954143148343902,6.954143148343902
c<=O>cc,1,6.954143148343902,6.954143148343902
cnc<=O>,1,6.954143148343902,6.954143148343902
nc<=O>n,1,6.954143148343902,6.954143148343902
Cnc<=O>n,1,6.954143148343902,6.954143148343902
c<=O>nc<=O>n,1,6.954143148343902,6.954143148343902
cc(n)n,1,6.954143148343902,6.954143148343902
c<=O>ncn,1,6.954143148343902,6.954143148343902
cnc<=O>n,1,6.954143148343902,6.954143148343902
cn(c<=O>)C,1,6.954143148343902,6.954143148343902
ccnc<=O>,1,6.954143148343902,6.954143148343902
Cnc<=O>nC,1,6.954143148343902,6.954143148343902
cnc<=O>nC,1,6.954143148343902,6.954143148343902
c<=O>n(C)c<=O>n,1,6.954143148343902,6.954143148343902
nc<=O>ccn,1,6.954143148343902,6.954143148343902
cc<=O>nc<=O>n,1,6.954143148343902,6.954143148343902
c<=O>nc<=O>nC,1,6.954143148343902,6.954143148343902
c<=O>nc<=O>nc,1,6.954143148343902,6.954143148343902
c<=O>ccnc<=O>,1,6.954143148343902,6.954143148343902
c<=O>ccnC,1,6.954143148343902,6.954143148343902
c<=O>cc(n)n,1,6.954143148343902,6.954143148343902
c<=O>ccnc,1,6.954143148343902,6.954143148343902
cnc(c)n,1,6.954143148343902,6.954143148343902
cncnc<=O>,1,6.954143148343902,6.954143148343902
c<=O>nc(c)n,1,6.954143148343902,6.954143148343902
cc(n)nC,1,6.954143148343902,6.954143148343902
ncnc<=O>n,1,6.954143148343902,6.954143148343902
c<=O>n(C)cn,1,6.954143148343902,6.954143148343902
cn(C)c<=O>n,1,6.954143148343902,6.954143148343902
ccnc<=O>n,1,6.954143148343902,6.954143148343902
ccn(c<=O>)C,1,6.954143148343902,6.954143148343902
c<-NO2>cccC<=O>,1,6.908131124496459,6.908131124496459
c<-C(=O)N>c,1,6.537071438214686,6.537071438214686
cc<-C(=O)N>c,1,6.537071438214686,6.537071438214686
ccc<-C(=O)N>c,1,6.537071438214686,6.537071438214686
cccc<-C(=O)N>c,1,6.537071438214686,6.537071438214686
ccc<-C(=O)N>cc,1,6.537071438214686,6.537071438214686
c<-C(=O)N>cc,1,6.537071438214686,6.537071438214686
c<-C(=O)N>ccc,1,6.537071438214686,6.537071438214686
c<-C(=O)N>cccc,1,6.537071438214686,6.537071438214686
C<=O>OccO,1,6.39400778827595,6.39400778827595
COccO,1,6.39400778827595,6.39400778827595
CC(C)(C)O,1,6.39400778827595,6.39400778827595
cOC,1,6.39400778827595,6.39400778827595
CCOc,1,6.39400778827595,6.39400778827595
cCCO,1,6.39400778827595,6.39400778827595
ccOC,1,6.39400778827595,6.39400778827595
ccOCC,1,6.39400778827595,6.39400778827595
cOC(C)C,1,6.39400778827595,6.39400778827595
cCC(C)O,1,6.39400778827595,6.39400778827595
CCccO,1,6.39400778827595,6.39400778827595
ccCCO,1,6.39400778827595,6.39400778827595
cCCOc,1,6.39400778827595,6.39400778827595
CccOC,1,6.39400778827595,6.39400778827595
cc(O)cC,1,6.39400778827595,6.39400778827595
cc(c)OC,1,6.39400778827595,6.39400778827595
cccOC,1,6.39400778827595,6.39400778827595
CCN<-C(=O)H>,1,6.366740081413558,6.366740081413558
CCCN<-C(=O)H>,1,6.366740081413558,6.366740081413558
CCN<-C(=O)H>C,1,6.366740081413558,6.366740081413558
CCCN<-C(=O)H>C,1,6.366740081413558,6.366740081413558
CCCCN<-C(=O)H>,1,6.366740081413558,6.366740081413558
CCN<-C(=O)H>CC,1,6.366740081413558,6.366740081413558
CN<-C(=O)H>,1,6.366740081413558,6.366740081413558
CN<-C(=O)H>C,1,6.366740081413558,6.366740081413558
c<-NO2>cc<-N>,1,5.973793653024172,5.973793653024172
cc<-N>cc<-NO2>,1,5.973793653024172,5.973793653024172
cc<-NO2>cc<-N>,1,5.973793653024172,5.973793653024172
c<-N>cccc<-NO2>,1,5.973793653024172,5.973793653024172
ccc<-N>cc<-NO2>,1,5.973793653024172,5.973793653024172
cc<-N>cc<-NO2>c,1,5.973793653024172,5.973793653024172
ccc<-NO2>cc<-N>,1,5.973793653024172,5.973793653024172
c<=O>n(C)nn,1,5.776331555901395,5.776331555901395
cc<=O>n(C)n,1,5.776331555901395,5.776331555901395
c<=O>n(C)n,1,5.776331555901395,5.776331555901395
Cnnn,1,5.776331555901395,5.776331555901395
Cnn,1,5.776331555901395,5.776331555901395
cnnnC,1,5.776331555901395,5.776331555901395
nCS,1,5.776331555901395,5.776331555901395
c<=O>nCS,1,5.776331555901395,5.776331555901395
cccc<=O>,1,5.776331555901395,5.776331555901395
cc(c<=O>)c,1,5.776331555901395,5.776331555901395
nccc<=O>n,1,5.776331555901395,5.776331555901395
cc(c<=O>)cn,1,5.776331555901395,5.776331555901395
c<=O>cc(c)n,1,5.776331555901395,5.776331555901395
ccccc<=O>,1,5.776331555901395,5.776331555901395
cccc<=O>n,1,5.776331555901395,5.776331555901395
ccc(c)c<=O>,1,5.776331555901395,5.776331555901395
cc(c)c<=O>n,1,5.776331555901395,5.776331555901395
ccnn,1,5.776331555901395,5.776331555901395
cccnn,1,5.776331555901395,5.776331555901395
cc<=O>,1,5.776331555901395,5.776331555901395
ccc<=O>,1,5.776331555901395,5.776331555901395
nnn,1,5.776331555901395,5.776331555901395
cnnn,1,5.776331555901395,5.776331555901395
c<=O>nnn,1,5.776331555901395,5.776331555901395
ccnnn,1,5.776331555901395,5.776331555901395
cnnnc<=O>,1,5.776331555901395,5.776331555901395
cc<=O>nnn,1,5.776331555901395,5.776331555901395
cc(c)nn,1,5.776331555901395,5.776331555901395
cc<=O>nn,1,5.776331555901395,5.776331555901395
ccc<=O>nn,1,5.776331555901395,5.776331555901395
c<=O>ccnn,1,5.776331555901395,5.776331555901395
nCSP(<=S>)(<-OMe>)<-OMe>,1,5.776331555901395,5.776331555901395
nnCS,1,5.776331555901395,5.776331555901395
c<=O>nCSP(<=S>)(<-OMe>)<-OMe>,1,5.776331555901395,5.776331555901395
nnCSP(<=S>)(<-OMe>)<-OMe>,1,5.776331555901395,5.776331555901395
cc<=O>nCS,1,5.776331555901395,5.776331555901395
c<=O>n(n)CS,1,5.776331555901395,5.776331555901395
nnnCS,1,5.776331555901395,5.776331555901395
C<-C(=O)O>cccC<=O>,1,5.771946268113603,5.771946268113603
c<-C#N>ccc<-O>,1,5.737974661580999,5.737974661580999
c<-C#N>ccc<-O>c,1,5.737974661580999,5.737974661580999
c<-O>ccc<-C#N>c,1,5.737974661580999,5.737974661580999
cc(c)cn,1,5.705,5.705
cnc(c)c,1,5.705,5.705
c<-OMe>cccC<=O>,1,5.505733346939087,5.505733346939087
cCOC,1,5.335662784462506,5.335662784462506
CCOCc,1,5.335662784462506,5.335662784462506
ccCOC,1,5.335662784462506,5.335662784462506
cc(c)CO,1,5.335662784462506,5.335662784462506
COC(c)c,1,5.335662784462506,5.335662784462506
cC(c)O,1,5.335662784462506,5.335662784462506
ccC(c)O,1,5.335662784462506,5.335662784462506
C[S+2](<-O>)<-O>,1,5.3193221670745245,5.3193221670745245
CC[S+2](<-O>)<-O>,1,5.3193221670745245,5.3193221670745245
C[S+2](<-O>)<-O>C,1,5.3193221670745245,5.3193221670745245
CCC[S+2](<-O>)<-O>,1,5.3193221670745245,5.3193221670745245
CC[S+2](<-O>)<-O>C,1,5.3193221670745245,5.3193221670745245
CCCC[S+2](<-O>)<-O>,1,5.3193221670745245,5.3193221670745245
CCC[S+2](<-O>)<-O>C,1,5.3193221670745245,5.3193221670745245
CC[S+2](<-O>)<-O>CC,1,5.3193221670745245,5.3193221670745245
c<-CF3>c<=O>,1,5.260097033630596,5.260097033630596
[nH]c(<-X>)(<-X>)(<-X>)<=O>[nH],1,5.260097033630596,5.260097033630596
cc<-CF3>c<=O>,1,5.260097033630596,5.260097033630596
c<-CF3>c<=O>[nH],1,5.260097033630596,5.260097033630596
c<=O>[nH]c(<-X>)(<-X>)(<-X>)<=O>,1,5.260097033630596,5.260097033630596
c<-CF3>c[nH]c(<-X>)(<-X>)(<-X>)<=O>,1,5.260097033630596,5.260097033630596
